estado_est;estado_est_desc;sector;sector_desc;cue;anexo;cueanexo;cui;estado_loc;estado_loc_desc;email;nombre_est;nombre_loc;barrio;calle;num;point_x;point_y;de;comuna;mingob;d_mingob;depfun;d_depfun;tipest;d_tipest;Oferta_CABA;Oferta_CABA_cod
1;activo;1;Estatal;201951;00;20195100;200226;1;activo;DEP_EMP5_DE5@BUE.EDU.AR;ESCUELA DE MUSICA N° 5 DE 05;ESCUELA DE MUSICA N° 5 DE 05;BARRACAS;AVDA. MANUEL MONTES DE OCA;439;108023,944;99499,48631;05;04;1;Ministerio de Educación;20;Dirección de Educación Primaria;2023;Escuelas de Música - Primarias-;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;201952;00;20195200;200177;1;activo;DEP_EMP1_DE4@BUE.EDU.AR;ESCUELA DE MUSICA N° 1 DE 04;ESCUELA DE MUSICA N° 1 DE 04;BOCA;DR. EDUARDO BRAUN MENENDEZ;260;109236,1567;100206,8274;04;04;1;Ministerio de Educación;20;Dirección de Educación Primaria;2023;Escuelas de Música - Primarias-;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;201953;00;20195300;200633;1;activo;dep_cecep13_de13@bue.edu.ar;CECEP Nº 13 MARTIN MALHARRO DE 13;CECEP Nº 13 MARTIN MALHARRO DE 13;VILLA LUGANO;AVDA. CASTAÑARES;4689;99194,9968;95984,93681;13;08;1;Ministerio de Educación;20;Dirección de Educación Primaria;2024;Centros Educativos Complementarios de Educación Plástica;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;201954;00;20195400;200452;1;activo;dep_cecep9_de9@bue.edu.ar;CENTRO EDUC. COMPL. DE EDUC. PLASTICA Nº 9 DE 09;CENTRO EDUC. COMPL. DE EDUC. PLASTICA Nº 9 DE 09;COLEGIALES;CONDE;223;101605,3415;105494,6198;09;13;1;Ministerio de Educación;20;Dirección de Educación Primaria;2024;Centros Educativos Complementarios de Educación Plástica;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;201954;01;20195401;200444;1;activo;dep_cecep9a_de9@bue.edu.ar;CENTRO EDUC. COMPL. DE EDUC. PLASTICA Nº 9 DE 09;CECEP Nº 09 DE 09;PALERMO;AVDA. DEL LIBERTADOR;4777;102685,388;107185,536;09;14;1;Ministerio de Educación;20;Dirección de Educación Primaria;2024;Centros Educativos Complementarios de Educación Plástica;Servicios complementarios/alternativos;ServComp
1;activo;1;Estatal;201955;00;20195500;200416;1;activo;DEP_CECEP8_DE8@BUE.EDU.AR;CENTRO EDUC. COMPL. DE EDUC. PLASTICA N°8 DE 08;CENTRO EDUC. COMPL. DE EDUC. PLASTICA N°8 DE 08;PARQUE CHACABUCO;SALAS;565;102652,073;99667,70811;08;07;1;Ministerio de Educación;20;Dirección de Educación Primaria;2024;Centros Educativos Complementarios de Educación Plástica;Servicios complementarios/alternativos;ServComp
1;activo;2;Privada;201957;00;20195700;201444;1;activo;INFO@COLEGIOARMONIA.COM.AR;FUNDACION PARALA EDUCACION EN VALORES HUMANOS ARMONIA;FUNDACION PARALA EDUCACION EN VALORES HUMANOS ARMONIA;PALERMO;URIARTE;2231;103462,1571;105122,7695;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel inicial común - Jardín maternal, Nivel inicial común - Jardín de infantes;MatCom - JardCom
1;activo;2;Privada;201957;01;20195701;201408;1;activo;INFO@COLEGIOARMONIA.COM.AR;FUNDACION PARALA EDUCACION EN VALORES HUMANOS ARMONIA;FUNDACION PARALA EDUCACION EN VALORES HUMANOS ARMONIA;PALERMO;THAMES;2472;103758,491;105293,1616;09;14;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel primario común;PriCom
1;activo;1;Estatal;201958;00;20195800;200167;1;activo;secretariaivalabarden@gmail.com;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;CONSTITUCION;AVDA. JUAN DE GARAY;1684;106800,866;100209,9879;03;01;2;Ministerio de Cultura;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Cursos y talleres de la submodalidad artística;CursosArt
1;activo;1;Estatal;201958;01;20195801;200654;1;activo;secretariaivalabarden@gmail.com;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;PARQUE AVELLANEDA;PIO COLLIVADINO;470;98153,2908;98762,43501;13;09;2;Ministerio de Cultura;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel inicial común - Jardín de infantes, Cursos y talleres de la submodalidad artística;JardCom - CursosArt
1;activo;1;Estatal;201958;02;20195802;200437;1;activo;secretariaivalabarden@gmail.com;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;PARQUE CHACABUCO;AVDA. CURAPALIGUE;1026;101503,4793;99350,59371;08;07;2;Ministerio de Cultura;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel inicial común - Jardín de infantes, Cursos y talleres de la submodalidad artística;JardCom - CursosArt
1;activo;1;Estatal;201959;00;20195900;200118;1;activo;secretariadireccionemad@gmail.com;ESCUELA METROPOLITANA DE ARTE DRAMATICO;ESCUELA METROPOLITANA DE ARTE DRAMATICO;BALVANERA;SARMIENTO;2573;105518,3183;102554,5064;02;03;2;Ministerio de Cultura;99;No corresponde - Otras dependencias;9999;No corresponde - Otras dependencias;Nivel superior no universitario común, Cursos y talleres de la submodalidad artística;SNUCom - CursosArt
1;activo;1;Estatal;201960;00;20196000;200107;1;activo;escuela.delajoya@bue.edu.ar;ESC. DE LA JOYA MAESTRO JOYERO SERGIO LUKEZ DE 02;ESC. DE LA JOYA MAESTRO JOYERO SERGIO LUKEZ DE 02;ALMAGRO;LEZICA;3955;103764,1473;102037,6075;02;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8066;Escuela de la Joya;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;2;Privada;201962;00;20196200;201039;1;activo;CIBA@CIBADIST.EDU.AR;CULTURAL INGLESA DE BUENOS AIRES;CULTURAL INGLESA DE BUENOS AIRES;SAN NICOLAS;VIAMONTE;1471;106935,4752;103184,4486;01;01;1;Ministerio de Educación;90;Dirección General de Educación de Gestión Privada;9091;Institutos Educativos Incorporados a la Enseñanza Oficial;Nivel superior no universitario común;SNUCom
1;activo;1;Estatal;202006;00;20200600;200203;1;activo;CFP28_DE4@BUE.EDU.AR;CFP Nº 28 DE 04;CFP Nº 28 DE 04;MONTSERRAT;VENEZUELA;340;108469,2774;101726,9361;04;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Nivel secundario común, Formación profesional / Capacitación laboral para jóvenes y adultos;SecCom - FormProf
1;activo;1;Estatal;202006;01;20200601;200481;1;activo;CFP28_DE4@BUE.EDU.AR;CFP Nº 28 DE 04;CFP Nº 28 DE 09;COLEGIALES;CAP. GRAL. RAMON FREIRE;929;101088,4642;105943,1082;09;13;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202006;03;20200603;202358;1;activo;CFP28_DE4@BUE.EDU.AR;CFP Nº 28 DE 04;CFP Nº 28 DE 06;PARQUE PATRICIOS;AVDA. JUJUY;1738;105754,4189;99865,78231;06;04;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202006;04;20200604;202403;1;activo;CFP28_DE4@BUE.EDU.AR;CFP Nº 28 DE 04;CFP Nº 28 DE 01;BALVANERA;TTE. GRAL. JUAN DOMINGO PERON;2085;106165,6918;102475,6111;01;03;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202007;00;20200700;200041;1;activo;CFP10_DE1@BUE.EDU.AR;"CFP Nº 10 DE 01 ""RAUL SCALABRINI ORTIZ""";"CFP Nº 10 DE 01 ""RAUL SCALABRINI ORTIZ""";SAN NICOLAS;BARTOLOME MITRE;970;107620,683;102431,9361;01;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Nivel secundario común, Nivel secundario de jóvenes y adultos, Formación profesional / Capacitación laboral para jóvenes y adultos;SecCom - SecAdu - FormProf
1;activo;1;Estatal;202007;02;20200702;201658;1;activo;cfp10_de1@bue.edu.ar;"CFP Nº 10 DE 01 ""RAUL SCALABRINI ORTIZ""";"CFP Nº 10 DE 15 ""RAUL SCALABRINI ORTIZ""";VILLA URQUIZA;AVDA. MONROE;5354;97658,6974;105922,8419;15;12;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202007;03;20200703;200613;1;activo;CFP10_DE1@BUE.EDU.AR;"CFP Nº 10 DE 01 ""RAUL SCALABRINI ORTIZ""";"CFP Nº 10 DE 12 ""RAUL SCALABRINI ORTIZ""";FLORES;PJE. LA PORTEÑA;14;99603,1864;99926,59291;12;07;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202007;04;20200704;202339;1;activo;CFP10_DE1@BUE.EDU.AR;"CFP Nº 10 DE 01 ""RAUL SCALABRINI ORTIZ""";"CFP. Nº 10 DE 14 ""RAUL SCALABRINI ORTIZ""";CHACARITA;FRAGA;638;100963,1707;104940,8326;14;15;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202009;00;20200900;200519;1;activo;cfp7_de10@bue.edu.ar;CFP N° 07 DE 10;CFP N° 07 DE 10;BELGRANO;RAMSAY;2250;102023,4672;108714,5291;10;13;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Nivel secundario común, Nivel secundario de jóvenes y adultos, Formación profesional / Capacitación laboral para jóvenes y adultos;SecCom - SecAdu - FormProf
1;activo;1;Estatal;202010;00;20201000;200008;1;activo;SUP_CECE_DEAA@BUE.EDU.AR;CURSOS ESPECIALES;CURSOS ESPECIALES;SAN NICOLAS;VIAMONTE;1314;107139,1179;103161,4403;01;01;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;01;20201001;200612;1;activo;SUP_CECE_DEAA@BUE.EDU.AR;CURSOS ESPECIALES;CENTRO EDUCATIVO Nº 14;FLORESTA;SAN NICOLAS;588;98383,1964;100300,873;12;10;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;13;20201013;200732;1;activo;sup_cece_deaa@bue.edu.ar;CURSOS ESPECIALES;ASOCIACION CIVIL CENTRO COMUNITARIO;SAAVEDRA;CORREA;3930;97789,1949;108734,7067;15;12;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;19;20201019;200312;1;activo;SMEADULTOS@YAHOO.COM.AR;CURSOS ESPECIALES;CURSOS CENTRO EDUCATIVO INST FELIX BERNASCONI;PARQUE PATRICIOS;CATULO CASTILLO;2750;105605,0002;99530,58721;06;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;21;20201021;202782;1;activo;sup_cece_deaa@bue.edu.ar;CURSOS ESPECIALES;ASOCIACION BANDERIN SOLIDARIO;BOEDO;CARLOS CALVO;3963;103832,2438;100515,4799;06;05;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;23;20201023;202783;1;activo;SUP_CECE_DEAA@BUE.EDU.AR;CURSOS ESPECIALES;CENTRO EDUCATIVO ASOCIACION CIVIL MIGUEL BRU;PARQUE PATRICIOS;ANDRÈS FERREYRA;3555;104683,9888;98273,2382;05;04;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;25;20201025;200483;1;activo;sup_cece_deaa@bue.edu.ar;CURSOS ESPECIALES;SANTA ELENA;PALERMO;LAFINUR;3331;104691,2827;105764,484;09;14;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;26;20201026;202894;1;activo;sup-cece_deaa@bue.edu.ar;CURSOS ESPECIALES;ASOCIACION DE FOMENTO ALVEAR;CABALLITO;AVELLANEDA;542;102264,2632;101635,182;07;06;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;27;20201027;200680;1;activo;sup_cece_deaa@bue.edu.ar;CURSOS ESPECIALES;SEDE BALBOA 210;PATERNAL;BALBOA;210;99804,3187;103979,7298;14;15;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202010;29;20201029;202847;1;activo;sup_cece_deaa@bue.edu.ar;CURSOS ESPECIALES;CENTRO EDUCATIVO COOPERATIVA RECICLADORES URBANOS;CABALLITO;YERBAL;1475;101133,3836;100721,9028;07;06;1;Ministerio de Educación;60;Dirección de Educación del Adulto y del Adolescente;6069;Centros Educativos Cursos Especiales;Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202011;00;20201100;200198;1;activo;cfp1_de4@bue.edu.ar;CFP N° 01 DE 04;CFP N° 01 DE 04;BARRACAS;RIO CUARTO;1993;108045,8677;97695,52631;04;04;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Nivel secundario común, Nivel secundario de jóvenes y adultos, Formación profesional / Capacitación laboral para jóvenes y adultos;SecCom - SecAdu - FormProf
1;activo;1;Estatal;202012;00;20201200;200331;1;activo;CFP8_DE6@BUE.EDU.AR;CFP Nº 08 DE 06;CFP Nº 8 DE 06;BOEDO;MAZA;851;104416,0826;100850,6071;06;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202012;01;20201201;201163;1;activo;cfp8_de6@bue.edu.ar;CFP Nº 08 DE 06;CFP N° 08 DE 02;ALMAGRO;AVDA. MEDRANO;162;103826,3428;102239,1945;02;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202013;00;20201300;200922;1;activo;CFP4_DE20@BUE.EDU.AR;CFP Nº 04 DE 20;CFP Nº 04 DE 20;MATADEROS;CARHUE;2970;96622,0389;95597,05371;20;09;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Nivel secundario común, Nivel secundario de jóvenes y adultos, Formación profesional / Capacitación laboral para jóvenes y adultos;SecCom - SecAdu - FormProf
1;activo;1;Estatal;202013;01;20201301;200966;1;activo;CFP4_DE20@BUE.EDU.AR;CFP Nº 04 DE 20;CFP Nº 04 DE 21;VILLA LUGANO;SOLDADO DE LA FRONTERA;5140;99891,3157;93841,20981;21;08;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202014;00;20201400;200153;1;activo;CFP27_DE4@BUE.EDU.AR;CFP N° 27 DE 03;CFP N° 27 DE 03;SAN TELMO;PERU;823;108142,0164;101288,4407;03;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202014;03;20201403;200206;1;activo;CFP27_DE4@BUE.EDU.AR;CFP N° 27 DE 03;CFP Nº 27 DE 04;SAN TELMO;HUMBERTO Iº;102;108812,6118;100944,2145;04;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202015;00;20201500;200150;1;activo;CFP3_DE3@BUE.EDU.AR;CFP Nº 03 PTE. JUAN DOMINGO PERON DE 03;CFP Nº 03 PTE. JUAN DOMINGO PERON DE 03;SAN CRISTOBAL;HUMBERTO Iº;2260;106028,5539;100809,8566;03;03;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202016;00;20201600;202300;1;activo;CFP5_DE7@BUE.EDU.AR;CFP Nº 05 DE 08;CFP Nº 05 DE 08;CABALLITO;SENILLOSA;206;103087,5107;101163,2869;08;06;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Cursos de Capacitación de nivel superior, Formación profesional / Capacitación laboral para jóvenes y adultos;CursosSNU - FormProf
1;activo;1;Estatal;202017;00;20201700;202711;1;activo;CFP12_DE1@BUE.EDU.AR;CFP Nº 12 DE 01  (EVA PERON);CFP Nº 12 DE 01  (EVA PERON);SAN NICOLAS;TUCUMAN;651;108004,8685;103138,9852;01;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202019;00;20201900;200388;1;activo;CFP17_DE7@BUE.EDU.AR;CFP Nº 17 DE 07 (CAMARA ARG. DE LA CONTRUC.);CFP Nº 17 DE 07 (CAMARA ARG. DE LA CONTRUC.);ALMAGRO;RAWSON;42;103467,7337;101857,733;07;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202021;00;20202100;200432;1;activo;CFP11_de8@BUE.EDU.AR;CFP Nº 11 DE 08;CFP Nº 11 DE 08;ALMAGRO;CARLOS SPEGAZZINI;450;103391,1195;101175,6428;08;05;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202021;01;20202101;202241;1;activo;cfp11_de8@bue.edu.ar;CFP Nº 11 DE 08;CFP Nº 11 DE 14 (TALLERES DORREGO);CHACARITA;AVDA. DORREGO;690;101319,1986;104054,9613;14;15;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202021;03;20202103;200931;1;activo;cfp11_de8@bue.edu.ar;CFP Nº 11 DE 08;CFP Nº 11 DE 20 (EMILIO CASTRO);MATADEROS;AVDA. EMILIO CASTRO;7680;94387,2475;96985,24731;20;09;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202022;00;20202200;200109;1;activo;cfp_18de2@bue.edu.ar;CFP Nº 18 CAMARA DEL COMERCIO AUTOMOTOR;CFP Nº 18 CAMARA DEL COMERCIO AUTOMOTOR;BALVANERA;AVDA. PUEYRREDON;860;105394,4173;103215,5122;02;03;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202023;00;20202300;200052;1;activo;CFP21_DE1@BUE.EDU.AR;CFP Nº 21 DE 01;CFP Nº 21 DE 01;SAN NICOLAS;AVDA. RIVADAVIA;413;108329,0583;102387,4079;01;01;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
1;activo;1;Estatal;202024;00;20202400;202579;1;activo;cfp22_de1@bue.edu.ar;CFP. Nº 22 DE 01;CFP Nº 22 DE 06;BALVANERA;24 DE NOVIEMBRE;40;104750,4542;102028,5226;06;03;1;Ministerio de Educación;80;Gerencia Operativa de Formación Profesional;8065;Centros de Formación Profesional (CFP);Formación profesional / Capacitación laboral para jóvenes y adultos;FormProf
